,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
9281,Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,0,0,1,0,1
9282,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,0,0,0,1,1
9283,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,0,0,1,0,1
9284,Home,Alone,Rainy,55,6PM,Bar,1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,1,1,0,1,0
9285,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,1,1,0,1,1
9286,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,1,0,0,1,1
9287,Work,Alone,Sunny,30,7AM,Bar,1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,1,0,1,0,0
9288,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,1,0,1,0,1
9289,Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,0,0,1,0,1
9290,Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,0,0,0,1,1
9291,Work,Alone,Rainy,55,7AM,Bar,1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,1,1,0,1,0
9292,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,1,0,1,0,1
9293,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,0,1,1
9294,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,0,1,1
9295,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,0,1,1
9296,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,0,1,0
9297,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,0,0,0,1,0
9298,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,0,0,0,1,0
9299,No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,0,0,0,1,1
9300,No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,0,0,0,1,0
9301,No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,0,1,0
9302,Home,Kid(s),Sunny,80,6PM,Restaurant(20-50),2h,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,1,0,0
9303,Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,0,1,0
9304,Home,Kid(s),Sunny,30,6PM,Bar,2h,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,0,1,1
9305,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,0,0,0,1,1
9306,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,0,0,1,0,1
9307,Home,Alone,Rainy,55,6PM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,1,0,1,0
9308,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,1,0,1,0
9309,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,0,1,1
9310,Work,Alone,Sunny,30,7AM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,1,0,0
9311,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,1,0,0
9312,Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,0,0,1,0,1
9313,Work,Alone,Rainy,55,7AM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,1,0,1,0
9314,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,1,0,1,0,1
9315,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,0,1,0
9316,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,0,1,0
9317,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,0,1,0
9318,No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,0,1,0
9319,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,0,1,1
9320,No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,0,1,1
9321,No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,0,1,1
9322,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,0,1,0
9323,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,0,0,0,1,1
9324,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,0,0,0,1,0
9325,Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,0,0,1,0,0
9326,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,0,0,0,1,1
9327,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,0,0,1,0,1
9328,Home,Alone,Rainy,55,6PM,Bar,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,1,0,1,1
9329,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,1,0,1,0
9330,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,0,1,0
9331,Work,Alone,Sunny,30,7AM,Bar,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,1,0,1
9332,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,1,0,0
9333,Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,0,0,1,0,0
9334,Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,0,0,0,1,0
9335,Work,Alone,Rainy,55,7AM,Bar,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,1,0,1,1
9336,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,1,0,1,0,1
9337,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,1,0,0,1,1
9338,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,1,0,0,1,1
9339,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,1,0,0,1,1
9340,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,0,0,0,1,0
9341,No Urgent Place,Partner,Sunny,80,2PM,Restaurant(20-50),1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,0,0,0,1,1
9342,No Urgent Place,Partner,Sunny,55,2PM,Bar,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,0,0,0,1,0
9343,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,0,0,1,0,1
9344,Home,Alone,Rainy,55,6PM,Bar,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,1,1,0,1,0
9345,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,1,1,0,1,0
9346,Home,Partner,Sunny,55,10PM,Bar,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,1,1,0,1,0
9347,Home,Partner,Sunny,30,10PM,Restaurant(<20),1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,0,0,1,0,0
9348,Home,Partner,Rainy,55,6PM,Coffee House,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,0,0,1,0,1
9349,Work,Alone,Sunny,30,7AM,Bar,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,1,0,1,0,0
9350,Work,Alone,Sunny,30,7AM,Carry out & Take away,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,1,0,0,1,0
9351,Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,0,0,1,0,1
9352,Work,Alone,Rainy,55,7AM,Bar,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,1,1,0,1,0
9353,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,1,0,1,0,0
9354,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,0,0,1,0
9355,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,0,0,1,1
9356,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,0,0,1,1
9357,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,0,0,1,1
9358,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,0,0,0,1,1
9359,No Urgent Place,Partner,Sunny,80,2PM,Restaurant(20-50),1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,0,0,0,1,1
9360,No Urgent Place,Partner,Sunny,55,2PM,Bar,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,0,0,0,1,1
9361,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,0,0,0,1,0
9362,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,0,0,0,1,1
9363,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,0,0,1,0,0
9364,Home,Alone,Rainy,55,6PM,Bar,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,1,0,1,0
9365,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,1,0,1,0
9366,Home,Partner,Sunny,55,10PM,Bar,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,1,0,1,0
9367,Home,Partner,Sunny,30,10PM,Restaurant(<20),1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,0,0,1,0,1
9368,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,0,0,1,0
9369,Home,Partner,Rainy,55,6PM,Coffee House,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,0,0,1,0,1
9370,Work,Alone,Sunny,30,7AM,Bar,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,0,1,0,1
9371,Work,Alone,Sunny,30,7AM,Carry out & Take away,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,0,0,1,1
9372,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,0,1,0,0
9373,Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,0,0,1,0,1
9374,Work,Alone,Rainy,55,7AM,Bar,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,1,0,1,1
9375,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,4~8,1~3,4~8,1~3,less1,1,0,1,0,1
9376,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,0,0,1,0
9377,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,0,0,1,0
9378,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,0,0,1,0
9379,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,0,0,1,0
9380,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,0,0,0,1,1
9381,No Urgent Place,Partner,Sunny,80,2PM,Restaurant(20-50),1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,0,0,0,1,0
9382,No Urgent Place,Partner,Sunny,55,2PM,Bar,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,0,0,0,1,1
9383,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,0,0,0,1,1
9384,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,0,0,0,1,0
9385,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,0,0,1,0,1
9386,Home,Alone,Rainy,55,6PM,Bar,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,1,0,1,1
9387,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,1,0,1,0
9388,Home,Partner,Sunny,55,10PM,Bar,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,1,0,1,0
9389,Home,Partner,Sunny,30,10PM,Restaurant(<20),1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,0,0,1,0,1
9390,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,0,0,1,0
9391,Home,Partner,Rainy,55,6PM,Coffee House,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,0,0,1,0,1
9392,Work,Alone,Sunny,30,7AM,Bar,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,0,1,0,0
9393,Work,Alone,Sunny,30,7AM,Carry out & Take away,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,0,0,1,0
9394,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,0,1,0,0
9395,Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,0,0,1,0,1
9396,Work,Alone,Rainy,55,7AM,Bar,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,1,0,1,1
9397,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,50plus,Married partner,0,Bachelors degree,Sales & Related,$50000 - $62499,1~3,4~8,less1,1~3,less1,1,0,1,0,1
9398,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,never,less1,less1,less1,1,0,0,1,0
9399,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,never,less1,less1,less1,1,0,0,1,1
9400,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,never,less1,less1,less1,1,0,0,1,1
9401,No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,never,less1,less1,less1,1,0,0,1,1
9402,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,never,less1,less1,less1,1,0,0,1,1
9403,No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,never,less1,less1,less1,1,0,0,1,1
9404,No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,never,less1,less1,less1,1,0,0,1,1
9405,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,never,less1,less1,less1,1,0,0,1,0
